Province,District,Long,Lat,Ele,River ,Flat,"Main OCC
Farming
0:No
1:Yes","Second OCC
Farming
0:No
1:Yes","Migration
BackG
0:No
1:Yes","Literate
0:no
1:yes","Gender 
0:F
1:M",Age,"Work on
farm","Work off
farm","Not
 employed ","Female
 work
on farm","Importance
of farming
0:not atll Impornt
1:importnt
2:Very impornt","Crop Net
Income",t4,r4
3,10,66.775732,33.761094,2584.734863,1,0,1,1,1,1,1,28,2,4,4,3,2,54550,5.83695525,32.294627
3,10,66.77426,33.75993,2584.734863,0,0,1,1,0,1,1,25,1,2,5,2,2,86730,5.83695525,32.294627
3,10,66.775636,33.761212,2584.734863,0,0,1,1,0,1,1,60,1,0,11,3,2,68560,5.83695525,32.294627
3,10,66.775427,33.627313,2648.801758,0,0,1,0,1,1,1,30,1,0,5,0,0,67950,6.30803375,35.77798775
3,10,66.96653,33.672663,2819.233154,0,1,0,1,0,0,1,40,6,0,4,3,2,22770,5.0198525,42.50043025
3,10,66.771914,33.651053,2633.744873,0,0,1,0,1,1,1,34,0,1,5,0,0,22900,6.25691975,35.26447375
3,10,66.767535,33.63069,2648.801758,0,0,1,1,1,1,1,25,4,0,3,3,2,38515,6.30803375,35.77798775
3,10,66.757854,33.641192,2626.619629,0,0,1,1,1,0,1,68,4,2,6,1,1,50470,6.37832275,35.1461025
3,10,66.789686,33.730885,2605.323486,0,0,0,1,0,1,1,23,1,0,3,1,2,67340,5.92665925,33.22270175
3,10,66.756743,33.642071,2626.619629,0,0,1,1,0,0,1,72,2,0,9,1,1,33600,6.37832275,35.1461025
3,10,66.768479,33.652964,2633.744873,0,0,1,0,1,1,1,30,1,1,4,1,1,34370,6.25691975,35.26447375
3,10,66.775712,33.761142,2584.734863,1,0,1,1,1,1,1,42,1,0,5,1,2,32300,5.83695525,32.294627
3,10,66.808613,33.803892,2627.164063,1,0,1,1,1,1,1,56,1,6,13,0,0,72900,5.48250675,31.3532875
3,10,66.96811,33.671662,2829.038818,0,1,0,1,0,0,0,30,2,0,2,1,2,13800,4.91675125,43.41214475
3,10,66.806317,33.802237,2627.164063,0,0,1,0,1,0,1,52,1,0,5,0,0,43915,5.48250675,31.3532875
3,10,66.752226,33.633915,2604.986328,0,0,1,0,1,1,1,47,2,1,10,0,0,23540,6.489244,34.28698175
3,10,66.758128,33.641695,2626.619629,0,0,1,0,1,1,1,30,3,1,4,2,2,48120,6.37832275,35.1461025
3,10,67.005098,33.696483,2845.871338,0,0,0,1,0,1,1,30,6,3,8,3,2,89200,4.4922315,45.11072075
3,10,66.764982,33.655829,2613.112549,0,0,1,0,1,1,1,28,1,1,2,1,1,19580,6.35509125,34.48229275
3,10,66.996972,33.72011,2829.567383,0,1,1,0,1,1,1,63,1,2,3,2,2,11200,4.57181925,43.16476525
3,10,66.968282,33.673037,2829.038818,0,1,1,0,1,1,1,60,6,1,3,2,1,15550,4.91675125,43.41214475
3,10,66.775026,33.627358,2648.801758,0,0,1,1,1,1,1,48,3,0,9,1,1,40130,6.30803375,35.77798775
3,10,66.748225,33.632248,2618.613037,0,0,1,0,0,0,1,45,6,0,4,5,2,37310,6.51229875,34.935613
3,10,66.770768,33.652523,2633.744873,0,0,1,0,0,1,1,25,3,2,3,2,2,93840,6.25691975,35.26447375
3,10,66.748941,33.630956,2618.613037,0,0,1,1,0,0,1,70,3,0,13,1,1,43200,6.51229875,34.935613
3,10,66.78985,33.730891,2605.323486,0,0,1,1,1,1,1,65,1,0,5,0,2,70680,5.92665925,33.22270175
3,10,66.990652,33.718838,2819.117188,0,1,1,0,1,1,1,48,3,1,7,2,2,11950,4.681891,42.19180575
3,10,66.768208,33.63083,2648.801758,0,0,1,1,1,0,1,50,3,0,7,1,1,60040,6.30803375,35.77798775
2,6,67.746835,33.869648,3222.562744,1,1,1,0,0,0,1,50,2,0,6,1,2,28800,2.19089575,91.268917
2,6,67.850157,33.9435,3212.934326,0,1,1,0,1,0,1,45,2,0,3,1,2,16500,2.43757375,86.0230675
2,6,67.69343,33.467028,3020.200684,0,1,1,0,0,1,1,45,2,1,9,1,2,32100,3.9746485,116.0007763
2,6,67.6853,33.470385,3029.50708,0,1,1,1,0,0,1,54,5,2,3,3,2,20000,3.92154025,115.7822343
2,6,67.821542,33.86816,3207.093506,0,1,1,0,0,0,1,70,2,0,6,2,2,13700,2.43464025,92.4147375
2,6,67.718177,33.73264,3211.728271,0,1,1,0,0,0,1,60,3,0,9,2,2,45800,2.56962725,105.643595
2,6,67.611635,33.891065,3249.543457,0,0,0,0,1,1,1,30,3,1,1,1,2,18500,1.70258375,77.266327
2,6,67.713087,33.473092,3044.07666,0,1,1,0,1,0,1,60,3,0,6,2,1,14400,3.88916225,118.2391875
2,6,67.701998,33.481925,3033.182861,0,1,1,0,0,1,1,56,3,1,3,2,2,55200,3.84289425,117.6067773
2,6,67.3974983,33.80592,3151.736084,0,0,1,0,1,0,1,28,2,0,6,1,2,13400,1.937188,71.34641075
2,6,67.731445,33.708772,3206.094482,0,1,1,0,1,1,1,56,6,1,8,3,2,63000,2.68478675,108.3882065
2,6,67.683892,33.601525,3154.455322,0,1,1,0,1,0,1,45,2,0,5,2,2,43000,2.953494,119.8037453
2,6,67.711928,33.4736,3044.07666,0,1,1,1,1,0,1,66,3,0,6,1,2,32200,3.88916225,118.2391875
2,6,67.744913,33.868882,3222.562744,0,1,1,0,0,0,1,50,2,0,6,2,1,24400,2.19089575,91.268917
2,6,67.712975,33.524665,3094.877197,0,1,1,0,1,0,1,41,3,0,10,2,2,20200,3.46961825,122.5346773
2,6,67.849997,33.943522,3212.934326,0,1,1,0,1,0,1,40,2,0,4,2,2,38900,2.43757375,86.0230675
2,6,67.40087,33.711162,3171.447998,0,0,1,0,1,1,1,45,3,0,15,3,2,37000,2.20389875,84.9890825
2,6,67.683918,33.601405,3154.455322,0,1,1,1,1,0,1,30,2,0,0,1,2,19600,2.953494,119.8037453
2,6,67.746957,33.143043,2572.040771,0,0,1,1,1,1,1,26,7,0,9,4,1,23800,8.22366775,62.971714
2,6,67.685142,33.470226,3029.50708,0,1,0,0,0,0,1,80,2,0,11,1,2,49000,3.92154025,115.7822343
2,6,67.697347,33.620767,3155.839355,0,1,1,1,0,1,1,45,4,0,4,2,2,22400,2.9600075,119.6421108
2,6,67.685142,33.470226,3029.50708,1,1,1,1,1,0,1,41,2,0,6,1,1,16020,3.92154025,115.7822343
2,6,67.879324,33.893606,3208.86377,0,1,1,1,1,0,1,50,2,0,4,1,2,15550,2.7439195,88.4241465
2,6,67.785502,33.78007,3208.314453,0,1,1,0,1,0,1,35,1,0,7,0,0,10200,2.55618925,99.867607
2,6,67.882453,33.894767,3208.86377,0,1,1,1,1,1,1,31,6,0,11,5,2,19500,2.7439195,88.4241465
2,6,67.751692,33.862505,3222.562744,0,1,1,1,0,0,1,46,4,0,5,2,2,22000,2.19089575,91.268917
2,6,67.685142,33.470226,3029.50708,0,1,1,1,0,0,1,45,2,0,7,1,2,11500,3.92154025,115.7822343
2,6,67.746925,33.870452,3222.562744,0,1,1,0,0,0,1,42,2,0,6,1,2,25100,2.19089575,91.268917
2,6,67.74501,33.86888,3222.562744,0,0,1,0,1,0,1,39,2,0,6,1,2,12950,2.19089575,91.268917
2,6,67.689297,33.489417,3055.197021,0,1,1,1,1,1,1,55,2,0,7,1,2,22200,3.66912225,118.6180495
2,6,67.74501,33.86888,3222.562744,0,0,1,1,0,0,1,52,8,0,7,4,2,28200,2.19089575,91.268917
2,6,67.713058,33.473135,3044.07666,0,1,1,0,1,1,1,40,3,0,6,2,2,18400,3.88916225,118.2391875
2,6,67.746513,33.86975,3222.562744,0,1,1,1,0,0,1,65,4,1,6,3,2,10100,2.19089575,91.268917
2,6,67.785773,33.779573,3208.314453,0,1,1,1,0,0,1,57,5,0,8,3,2,32800,2.55618925,99.867607
2,6,67.821648,33.868183,3207.093506,1,1,1,0,0,0,1,45,2,0,6,2,2,11900,2.43464025,92.4147375
2,6,67.692427,33.465795,3020.200684,0,1,1,0,1,1,1,30,2,0,7,3,2,16000,3.9746485,116.0007763
2,6,67.785528,33.779915,3208.314453,0,0,1,0,1,0,1,50,3,0,5,2,2,22800,2.55618925,99.867607
2,6,67.700732,33.51562,3091.167969,0,1,1,1,1,0,1,45,3,0,4,1,2,10100,3.51222125,121.4194813
2,6,67.6853,33.470385,3029.50708,0,1,1,1,0,0,1,50,6,0,7,3,2,23100,3.92154025,115.7822343
2,6,67.715422,33.52124,3094.877197,0,1,1,0,1,1,1,43,2,0,1,1,2,18100,3.46961825,122.5346773
2,6,67.731487,33.708772,3206.094482,0,1,1,0,1,0,1,40,2,0,6,2,2,39200,2.68478675,108.3882065
2,6,67.706097,33.514182,3082.744873,0,1,1,0,1,0,1,55,3,0,4,1,2,12500,3.560679,121.829693
2,6,67.678302,33.57504,3158.469238,0,1,1,0,1,0,1,40,2,0,3,1,1,16400,3.0026665,120.9433823
2,6,67.611402,33.891018,3249.543457,0,0,1,0,1,0,1,30,4,0,4,2,2,11000,1.70258375,77.266327
2,6,67.820948,33.880687,3213.977295,0,0,1,0,1,1,1,84,2,0,6,2,2,13600,2.4041545,91.722315
2,6,67.17209,33.149125,2923.617676,0,0,0,0,0,1,1,22,4,1,7,2,2,34000,5.579231,94.883461
2,6,67.763207,33.805658,3216.950439,0,1,1,0,0,0,1,56,2,0,9,2,2,32200,2.38102025,97.21670325
2,6,67.785773,33.77991,3208.314453,0,1,1,0,0,1,1,56,3,0,11,2,2,14600,2.55618925,99.867607
2,6,67.76829,33.864708,3219.892578,0,1,1,0,0,1,1,22,2,0,4,3,2,55000,2.26030275,91.92883125
2,6,67.70373,33.515343,3091.167969,0,1,1,1,1,1,1,40,2,0,7,1,2,45550,3.51222125,121.4194813
2,6,67.693427,33.46639,3020.200684,0,1,1,1,1,0,1,55,4,0,8,2,2,26200,3.9746485,116.0007763
2,6,67.6853,33.470385,3029.50708,0,1,1,0,1,1,1,50,3,0,8,2,2,10700,3.92154025,115.7822343
2,6,67.685142,33.470226,3029.50708,0,1,1,1,0,0,1,65,3,0,7,2,2,26100,3.92154025,115.7822343
2,6,67.715528,33.521033,3094.877197,0,1,1,0,1,0,1,55,2,0,10,3,2,21950,3.46961825,122.5346773
2,6,67.685142,33.470226,3029.50708,0,1,1,1,0,0,1,28,4,0,4,3,2,19250,3.92154025,115.7822343
2,6,67.6114016,33.89101833,3249.543457,0,0,1,1,1,0,1,38,2,0,5,1,2,21500,1.70258375,77.266327
2,6,67.6853,33.470385,3029.50708,0,1,0,0,0,1,1,24,6,0,7,3,2,15000,3.92154025,115.7822343
2,6,67.4009716,33.71113,3171.447998,0,0,1,0,1,1,1,48,3,1,4,1,2,34100,2.20389875,84.9890825
2,6,67.656152,33.571328,3165.485596,1,1,1,0,1,0,1,50,3,0,6,2,2,11250,2.92363125,120.1964015
2,6,67.713067,33.473112,3044.07666,0,1,1,1,0,0,1,57,2,0,7,1,1,31000,3.88916225,118.2391875
2,6,67.678063,33.575133,3158.469238,0,1,1,0,0,0,1,52,3,0,7,2,2,32500,3.0026665,120.9433823
2,6,67.74501,33.86888,3222.562744,0,1,1,0,1,1,1,30,3,0,12,3,2,69600,2.19089575,91.268917
2,6,67.850065,33.94355,3212.934326,0,1,0,1,1,1,1,30,15,1,6,8,2,16000,2.43757375,86.0230675
2,6,67.685142,33.470226,3029.50708,0,1,1,1,1,0,1,40,2,0,7,1,2,10800,3.92154025,115.7822343
2,6,67.706103,33.514188,3082.744873,0,1,1,0,1,0,1,45,3,0,3,1,2,12500,3.560679,121.829693
2,6,67.685142,33.470226,3029.50708,0,1,1,1,1,0,1,25,2,0,4,1,2,29100,3.92154025,115.7822343
2,6,67.6853,33.470385,3029.50708,0,1,1,1,0,1,1,28,6,0,8,3,2,23100,3.92154025,115.7822343
2,6,67.763153,33.805682,3216.950439,0,1,1,0,0,1,1,22,2,0,8,2,2,12800,2.38102025,97.21670325
2,6,67.685142,33.470226,3029.50708,0,1,1,1,1,1,1,42,2,0,6,1,1,13620,3.92154025,115.7822343
2,6,67.78544,33.779907,3208.314453,0,1,1,0,0,0,1,55,2,0,4,1,2,15700,2.55618925,99.867607
3,12,66.171037,33.762268,2334.337402,0,0,0,0,1,1,1,50,0,0,5,1,1,109900,8.0915745,61.42985825
3,12,66.131388,33.727294,2295.550537,0,0,1,1,1,0,1,55,200,0,-191,3,2,58010,8.560075,57.63805275
3,12,66.131912,33.752409,2324.716309,0,1,1,1,0,0,1,65,1,0,5,1,1,18925,8.28830825,61.8105165
3,12,66.150594,33.70975,2272.964111,0,1,1,0,0,1,1,20,2,1,1,2,1,58060,8.68422775,54.4925395
3,12,66.113788,33.743505,2326.837402,0,0,0,0,1,1,1,33,1,2,5,4,2,14750,8.46396,61.76960175
3,12,66.135687,33.760149,2339.093506,0,1,1,1,1,0,1,35,2,0,2,0,0,30000,8.1621535,63.6609555
3,12,66.149459,33.708867,2272.964111,0,1,0,1,0,1,1,30,2,1,3,1,1,32040,8.68422775,54.4925395
3,12,66.141677,33.721702,2295.550537,1,0,1,0,1,1,1,47,3,1,3,0,0,55950,8.560075,57.63805275
3,12,66.13495,33.719608,2280.808105,1,0,1,0,1,1,1,30,2,2,7,0,0,103750,8.6998845,55.40555975
3,12,66.133791,33.755524,2324.716309,0,1,1,1,1,1,1,56,1,0,7,0,1,15750,8.28830825,61.8105165
3,12,66.151863,33.70975,2272.964111,0,1,0,0,1,1,1,40,2,1,3,0,0,46045,8.68422775,54.4925395
3,12,66.15119,33.755792,2316.512207,0,1,1,0,1,1,1,36,2,1,4,1,1,29120,8.264232,60.9424325
3,12,66.138501,33.720745,2295.550537,1,0,1,0,0,1,1,22,1,0,2,0,0,71450,8.560075,57.63805275
3,12,66.131938,33.752381,2324.716309,0,1,1,0,1,1,1,60,3,1,6,1,2,39850,8.28830825,61.8105165
3,12,66.150048,33.708244,2272.964111,1,1,0,0,0,1,1,26,1,0,3,0,0,74865,8.68422775,54.4925395
3,12,66.11769,33.739688,2326.837402,0,0,1,1,1,0,1,70,2,1,10,4,2,67715,8.46396,61.76960175
3,12,66.157484,33.755884,2308.572754,0,1,1,0,1,1,1,30,3,2,0,1,2,74600,8.2399185,60.15895
3,12,66.151632,33.713717,2272.964111,1,1,0,1,0,1,1,25,1,2,6,2,2,55635,8.68422775,54.4925395
3,12,66.151386,33.713301,2272.964111,1,1,0,1,0,0,0,35,2,0,2,2,1,74010,8.68422775,54.4925395
3,12,66.149315,33.713341,2272.964111,1,1,1,1,1,0,1,45,2,1,9,3,2,21400,8.68422775,54.4925395
3,12,66.116951,33.740413,2326.837402,0,0,1,1,1,0,1,65,2,0,8,4,2,53570,8.46396,61.76960175
3,12,66.154228,33.765356,2330.72583,0,1,1,1,1,0,1,62,6,0,0,2,1,86500,8.1375075,62.77303025
3,12,66.151696,33.762686,2330.72583,0,1,1,0,0,1,0,30,5,0,3,2,1,30955,8.1375075,62.77303025
3,12,66.153141,33.710714,2272.964111,1,1,0,1,0,1,1,38,2,3,3,1,0,62150,8.68422775,54.4925395
3,12,66.149901,33.761165,2330.72583,0,1,1,1,1,0,1,35,2,0,5,2,2,44450,8.1375075,62.77303025
3,12,66.169822,33.763802,2334.337402,0,0,0,0,0,1,1,36,1,0,3,1,1,12990,8.0915745,61.42985825
3,12,66.185034,33.766525,2325.5,1,0,1,0,1,1,1,40,5,2,1,2,2,81960,8.06896325,60.74338125
3,12,66.149417,33.712873,2272.964111,1,1,1,0,0,1,1,30,2,2,4,2,1,90750,8.68422775,54.4925395
3,12,66.18184,33.76779,2325.5,0,0,0,0,0,1,1,40,1,2,2,3,1,26120,8.06896325,60.74338125
3,12,66.114804,33.742542,2326.837402,0,0,1,0,0,1,1,45,1,4,4,3,2,42810,8.46396,61.76960175
3,12,66.14144,33.721173,2295.550537,1,0,1,1,1,1,1,55,2,0,10,0,0,78850,8.560075,57.63805275
3,12,66.151974,33.753796,2316.512207,0,1,1,0,1,1,1,60,3,2,0,2,1,59625,8.264232,60.9424325
3,12,66.119551,33.739928,2318.450928,1,0,1,1,1,0,1,53,5,0,7,3,2,37080,8.44338375,60.7386515
3,12,66.134038,33.752747,2324.716309,0,1,1,1,0,0,1,80,1,0,9,0,1,21325,8.28830825,61.8105165
3,12,66.151619,33.754112,2316.512207,0,1,1,1,0,1,1,20,1,0,9,2,1,28120,8.264232,60.9424325
3,12,66.151509,33.763659,2330.72583,0,1,1,0,1,1,1,47,1,0,6,3,2,95636,8.1375075,62.77303025
3,12,66.139307,33.722097,2295.550537,1,0,1,0,1,0,1,60,1,0,3,0,0,28025,8.560075,57.63805275
3,12,66.132234,33.75152,2324.716309,0,1,1,1,1,0,1,55,2,2,3,0,1,53200,8.28830825,61.8105165
3,12,66.121267,33.736794,2318.450928,0,0,1,0,1,1,1,50,2,3,7,4,2,65010,8.44338375,60.7386515
3,12,66.134615,33.758494,2339.093506,0,0,1,1,0,0,1,56,1,0,9,3,1,93700,8.1621535,63.6609555
3,12,66.145843,33.697301,2258.223389,1,0,1,0,1,1,1,34,1,1,6,0,0,100100,8.82459075,52.227045
3,12,66.127128,33.73236,2303.678467,0,0,1,1,1,0,1,70,1,0,7,4,2,60235,8.57944025,58.58166125
3,12,66.124403,33.723468,2303.678467,0,0,1,1,1,0,1,50,1,0,10,4,2,63370,8.57944025,58.58166125
3,12,66.166562,33.761507,2322.625,0,0,0,1,0,1,1,30,2,1,3,3,1,57460,8.1128955,61.97959325
3,12,66.141235,33.721569,2295.550537,1,0,1,0,0,1,1,25,1,2,10,0,0,19375,8.560075,57.63805275
3,12,66.128898,33.725417,2303.678467,0,0,1,0,1,1,1,30,1,1,6,3,2,58085,8.57944025,58.58166125
3,12,66.131299,33.725747,2295.550537,0,0,1,1,1,0,1,50,2,0,10,5,2,72470,8.560075,57.63805275
1,5,67.082893,33.97809,2911.05835,0,0,1,1,0,0,1,40,1,0,5,1,2,25040,3.180067,36.00710875
1,5,66.677136,34.206389,2862.663086,0,0,0,1,1,0,1,60,1,0,6,1,1,29950,3.48961575,58.61217775
1,5,67.015129,34.207745,3030.755859,0,0,1,0,1,0,1,49,8,0,3,4,1,30730,2.636589,38.020387
1,5,67.003334,34.201611,3024.655029,0,0,0,0,0,1,1,32,3,2,10,7,2,78200,2.67839525,38.5565205
1,5,66.919856,34.018863,2806.661621,1,1,1,1,1,0,1,65,3,0,7,3,1,24970,4.011943,34.2027335
1,5,67.22821,34.346462,3191.908447,0,0,1,1,0,0,1,28,10,1,0,7,2,75000,1.51567475,35.45816375
1,5,66.673744,34.27427,2986.085205,1,1,1,0,0,0,1,33,1,0,6,2,1,16150,2.98192975,60.90176025
1,5,66.677162,34.206567,2862.663086,0,0,1,0,1,1,1,65,6,1,2,3,2,11850,3.48961575,58.61217775
1,5,66.556022,34.126146,2728.562744,0,0,0,0,0,1,1,30,4,5,3,4,2,33900,4.2032835,62.196888
1,5,67.138809,34.072714,3014.769775,1,0,1,1,1,1,1,38,1,0,4,2,2,85670,2.633554,34.236412
1,5,66.822599,34.15956,2908.04126,0,0,1,1,0,1,1,50,1,0,9,7,2,41175,3.219336,44.006506
1,5,67.117523,34.219648,3099.355713,0,0,0,1,1,1,1,40,1,1,6,0,0,25600,2.29331175,33.95235225
1,5,67.08436,34.055037,2964.356201,0,0,1,0,1,0,1,37,4,0,1,2,2,35170,2.92170775,35.081008
1,5,66.752347,34.175646,2873.320801,1,1,1,0,1,0,1,55,2,1,7,2,2,33360,3.348647,49.41527175
1,5,66.673143,34.265333,2947.321777,1,1,1,1,0,0,1,40,1,1,8,1,2,21850,3.0732895,60.554452
1,5,67.11362,34.218982,3092.832275,0,0,1,0,1,1,1,45,1,1,6,0,2,25950,2.31233425,34.24868925
1,5,67.21525,34.248024,3149.894531,0,0,1,1,0,0,0,50,3,0,0,2,2,13550,2.0531355,32.66986975
1,5,67.077743,33.99167,2910.699219,0,0,1,0,1,1,1,45,7,0,2,4,2,15700,3.220787,35.6805625
1,5,66.838158,34.13979,2887.362061,0,0,1,0,1,0,1,33,1,0,4,0,2,23600,3.32586825,42.2437155
1,5,66.748484,34.181361,2873.320801,1,1,1,1,1,1,1,52,2,1,9,2,2,22260,3.348647,49.41527175
1,5,66.819466,34.160874,2908.04126,0,0,1,1,0,0,1,45,2,4,2,0,2,66700,3.219336,44.006506
1,5,67.132105,34.071624,3014.769775,1,0,1,1,1,0,1,87,3,0,7,1,2,17800,2.633554,34.236412
1,5,66.565513,34.128337,2728.562744,0,0,1,0,1,1,1,42,3,5,3,2,2,50620,4.2032835,62.196888
1,5,66.816677,34.16233,2901.665283,0,0,1,1,0,0,1,52,3,0,9,8,2,99600,3.24647025,44.6033585
1,5,66.719685,34.191115,2873.94751,0,0,1,0,1,1,1,52,2,16,0,6,2,13000,3.3746175,52.69315525
1,5,66.744579,34.182072,2873.320801,1,1,1,1,1,1,1,60,2,1,7,3,2,55590,3.348647,49.41527175
1,5,67.130804,34.070361,3005.938477,0,0,1,1,1,1,1,47,2,5,1,1,2,46400,2.67309075,34.54577125
1,5,67.205722,34.244688,3146.500244,0,0,1,1,0,0,1,29,8,5,-1,3,2,96800,2.09324475,32.5171685
1,5,66.921058,34.015021,2806.661621,1,1,0,0,1,1,1,48,3,0,6,2,2,51610,4.011943,34.2027335
1,5,67.134973,34.076129,3014.769775,1,0,1,1,1,1,1,40,2,0,8,2,2,12600,2.633554,34.236412
1,5,67.195565,34.051578,3059.451416,0,0,1,1,1,1,1,71,7,0,0,5,2,47810,2.51361175,36.35364025
1,5,67.185865,34.033416,3044.356689,0,0,1,1,1,1,1,39,5,0,5,3,2,29100,2.58865525,36.67368325
1,5,66.555726,34.126036,2728.562744,0,0,0,0,1,1,1,31,6,5,-1,4,1,41500,4.2032835,62.196888
1,5,67.08555,34.05401,2964.356201,0,0,1,0,0,1,1,26,2,0,3,1,2,31660,2.92170775,35.081008
1,5,66.720032,34.190132,2873.94751,0,0,1,0,1,1,1,40,2,6,3,1,2,31700,3.3746175,52.69315525
1,5,66.811312,34.156897,2890.047363,0,0,0,0,1,1,1,20,2,1,10,0,1,11920,3.315998,44.19202025
1,5,67.151095,34.212029,3107.362549,0,0,1,1,1,1,1,32,1,0,6,0,2,19910,2.2561355,33.476592
1,5,66.835621,34.167742,2932.68335,0,0,1,0,1,1,1,50,2,1,7,0,2,12150,3.19625975,43.5203045
1,5,67.148261,34.210906,3107.362549,0,0,1,0,1,1,1,47,2,0,5,0,1,36700,2.2561355,33.476592
1,5,67.13498,34.074539,3014.769775,1,0,1,1,1,0,1,52,10,0,7,4,2,31480,2.633554,34.236412
1,5,66.676513,34.206817,2862.663086,0,0,1,0,0,0,1,50,9,1,0,1,2,13100,3.48961575,58.61217775
1,5,67.135933,34.215194,3105.913086,0,0,1,0,0,1,1,63,4,1,5,2,2,33650,2.27517425,33.68004275
1,5,66.839654,34.160499,2932.68335,0,0,0,1,0,1,1,20,4,0,3,2,1,38940,3.19625975,43.5203045
1,5,66.565208,34.128473,2728.562744,0,0,1,0,1,0,1,55,4,1,2,1,2,24800,4.2032835,62.196888
1,5,67.066555,33.985667,2901.975098,0,0,1,0,1,1,1,55,2,0,7,2,2,82150,3.30093075,35.46329975
1,5,67.254474,34.240006,3153.299805,0,0,1,1,0,0,0,40,1,4,0,2,2,22900,2.028748,32.80093675
1,5,66.789873,34.156095,2877.575684,0,0,1,0,1,0,1,58,9,0,0,5,2,14480,3.379565,45.4810075
1,5,67.149203,34.211473,3107.362549,0,0,0,1,1,1,1,31,1,0,3,0,0,17760,2.2561355,33.476592
1,5,66.927066,34.004491,2795.076904,1,1,1,0,1,1,1,45,1,0,8,2,2,24060,4.1210385,33.54982325
1,5,66.927238,33.999652,2795.076904,1,1,0,0,1,1,1,65,2,0,10,3,2,12860,4.1210385,33.54982325
1,5,67.143626,34.206138,3101.267822,0,0,1,0,1,1,1,50,3,1,8,2,2,40000,2.29493125,33.380539
1,5,66.674559,34.20962,2889.578613,0,0,0,0,1,1,1,44,1,5,2,1,2,23400,3.40839975,59.24109825
1,5,67.204938,34.062872,3074.091309,0,0,1,1,1,1,1,36,2,3,0,1,2,90200,2.44745475,36.0725445
1,5,67.085815,34.06395,2973.76001,0,0,1,1,1,1,1,55,8,0,14,8,2,32500,2.8698955,34.9096875
1,5,67.085592,33.981295,2911.05835,0,0,1,1,1,0,1,30,1,0,11,1,2,35980,3.180067,36.00710875
1,5,67.117267,34.21472,3099.355713,0,0,0,1,1,1,1,60,3,2,1,0,1,46995,2.29331175,33.95235225
1,5,66.704814,34.283277,3014.75708,1,1,1,1,0,1,1,40,0,0,9,3,2,34760,2.7484885,57.8763885
1,5,67.151001,34.214821,3107.362549,0,0,1,0,1,1,1,50,1,0,9,2,2,98050,2.2561355,33.476592
1,5,67.112048,34.219598,3092.832275,0,0,1,0,0,1,1,50,2,0,6,0,0,59880,2.31233425,34.24868925
1,5,66.856048,34.159007,2936.605225,0,0,1,1,1,1,1,35,3,5,7,0,2,36950,3.14370625,42.17743875
1,5,67.075698,33.977768,2902.371826,0,0,1,1,1,0,1,47,1,0,7,2,2,26750,3.256435,35.770898
1,5,66.538709,33.803241,2443.353271,0,0,0,1,0,1,1,28,8,0,3,6,2,101640,6.9231645,37.096322
1,5,66.689022,34.287745,3005.38916,1,1,0,1,1,1,1,65,2,0,13,3,2,21700,2.837572,60.1870775
1,5,66.674537,34.209691,2889.578613,0,0,1,0,1,1,1,42,5,4,0,2,2,50400,3.40839975,59.24109825
1,5,67.152219,34.21602,3107.362549,0,0,0,1,1,1,1,42,1,1,5,0,1,44000,2.2561355,33.476592
1,5,67.194608,34.046504,3059.451416,0,0,0,1,1,1,1,40,2,3,5,2,2,10800,2.51361175,36.35364025
1,5,67.115605,34.220613,3099.809082,0,0,1,0,1,1,1,60,1,0,6,2,2,69820,2.2688355,34.4264195
1,5,67.121497,34.217808,3099.355713,0,1,1,0,1,1,1,42,2,0,4,0,0,60600,2.29331175,33.95235225
1,5,67.205077,34.06274,3074.091309,0,0,1,1,1,1,1,40,1,0,7,1,2,100800,2.44745475,36.0725445
1,5,67.031522,34.208496,3052.36792,1,0,1,0,1,1,1,24,2,0,3,1,2,43970,2.48972,36.945755
1,5,67.193165,34.049601,3059.451416,0,0,1,0,1,1,1,50,2,2,9,2,2,15420,2.51361175,36.35364025
1,5,67.144828,34.211831,3107.362549,0,0,1,0,1,0,1,65,1,0,5,0,2,19900,2.2561355,33.476592
1,5,66.935184,34.021821,2845.531982,1,1,1,0,1,1,1,45,2,1,4,1,1,18100,3.8418065,35.04409525
1,5,67.214579,34.236453,3146.500244,0,1,1,1,1,0,1,65,2,5,0,1,2,105750,2.09324475,32.5171685
1,5,66.759771,34.179871,2879.327148,1,1,1,1,1,1,1,62,2,0,8,2,2,24590,3.3051775,48.319295
1,5,66.759686,34.178726,2879.327148,1,1,1,1,1,1,1,55,2,0,10,2,2,19720,3.3051775,48.319295
1,5,66.676593,34.207113,2862.663086,0,0,0,0,0,1,1,24,3,3,0,2,1,25650,3.48961575,58.61217775
1,5,67.137202,34.214522,3105.913086,0,0,0,0,1,1,1,50,0,3,4,1,2,71800,2.27517425,33.68004275
1,5,67.034576,34.207999,3052.36792,0,0,1,0,1,1,1,40,3,0,7,2,2,19900,2.48972,36.945755
1,5,67.144277,34.211927,3107.362549,0,0,0,1,1,1,1,60,0,1,4,1,2,45100,2.2561355,33.476592
1,5,66.674117,34.285192,3000.783203,0,0,1,0,0,1,1,56,6,1,4,4,1,21290,2.88179975,61.20594125
1,5,66.835936,34.133707,2887.362061,0,0,0,0,1,1,1,27,0,0,12,3,2,91420,3.32586825,42.2437155
